Date,Open,High,Low,Close,Volume
2011-08-02,93.07991790771484,94.79634857177734,88.5681381225586,90.8730697631836,807442
2011-08-03,90.03936767578125,92.49142456054688,88.5681381225586,90.77498626708984,453579
2011-08-04,91.06922912597656,91.60868072509766,87.93060302734375,89.05854797363281,215214
2011-08-05,83.86019897460938,86.6555404663086,83.4678726196289,85.7237548828125,243789
2011-08-08,84.3506088256836,84.89006042480469,82.43800354003906,83.17362213134766,159824
2011-08-09,82.38896942138672,87.93060302734375,81.35910034179688,84.84101867675781,763398
2011-08-10,87.6854019165039,89.99032592773438,86.31224822998047,87.4892349243164,550673
2011-08-11,86.80265808105469,88.07772827148438,84.05635833740234,84.30156707763672,188647
2011-08-12,86.06704711914062,86.06704711914062,83.36978912353516,83.8111572265625,117501
2011-08-16,84.3506088256836,85.23334503173828,81.40814208984375,81.55526733398438,88949
2011-08-17,82.38896942138672,82.48704528808594,80.42732238769531,80.86869049072266,91991
2011-08-18,80.42732238769531,83.71307373046875,80.42732238769531,80.81964874267578,274491
2011-08-19,79.54458618164062,82.19280242919922,77.19061279296875,79.7407455444336,288820
2011-08-22,79.44650268554688,84.69389343261719,78.46568298339844,81.702392578125,124321
2011-08-23,82.38896942138672,84.00731658935547,78.07335662841797,83.76211547851562,254449
2011-08-24,83.36978912353516,85.13526153564453,82.38896942138672,84.79197692871094,102896
2011-08-25,84.74293518066406,85.33142852783203,83.95828247070312,85.08621978759766,71559
2011-08-26,84.3506088256836,85.82183837890625,83.17362213134766,84.84101867675781,121390
2011-08-29,85.33142852783203,85.82183837890625,83.71307373046875,85.47855377197266,51310
2011-08-30,85.7237548828125,86.4593734741211,84.98814392089844,86.16513061523438,82996
2011-09-02,86.80265808105469,87.14595031738281,84.84101867675781,86.31224822998047,75745
2011-09-05,86.21416473388672,86.41033172607422,84.59580993652344,86.01800537109375,201455
2011-09-06,85.33142852783203,87.09690856933594,84.74293518066406,86.80265808105469,322647
2011-09-07,86.31224822998047,88.17581176757812,86.2632064819336,87.34210968017578,295601
2011-09-08,87.39115142822266,88.7643051147461,87.09690856933594,87.39115142822266,64531
2011-09-09,87.88156127929688,88.66622161865234,85.919921875,87.09690856933594,93560
2011-09-12,83.2717056274414,87.73444366455078,82.87937927246094,85.919921875,63598
2011-09-13,87.14595031738281,87.6854019165039,86.31224822998047,87.2930679321289,97599
2011-09-14,87.2930679321289,87.58731842041016,85.82183837890625,86.90074157714844,78636
2011-09-15,87.63636016845703,87.6854019165039,86.36128997802734,86.6555404663086,60654
2011-09-16,87.63636016845703,89.94129180908203,86.99882507324219,87.73444366455078,179912
2011-09-19,88.27389526367188,88.27389526367188,86.21416473388672,87.53827667236328,28791
2011-09-20,88.27389526367188,88.27389526367188,85.08621978759766,87.73444366455078,82697
2011-09-21,87.2930679321289,88.17581176757812,86.70457458496094,87.6854019165039,32360
2011-09-22,85.82183837890625,87.04786682128906,83.36978912353516,84.05635833740234,47256
2011-09-23,81.60430908203125,84.49773406982422,81.60430908203125,82.92841339111328,78648
2011-09-26,85.33142852783203,91.55963897705078,83.90924072265625,85.08621978759766,1067264
2011-09-27,86.01800537109375,88.0286865234375,85.52759552001953,86.85169982910156,165472
2011-09-28,85.52759552001953,88.12677001953125,85.52759552001953,87.63636016845703,104795
2011-09-29,85.28238677978516,87.58731842041016,85.13526153564453,86.94978332519531,60668
2011-09-30,85.08621978759766,89.00950622558594,83.56594848632812,86.85169982910156,150248
2011-10-03,87.14595031738281,87.14595031738281,84.44869232177734,85.7237548828125,49142
2011-10-04,84.54676818847656,86.75361633300781,82.38896942138672,83.12458038330078,133562
2011-10-05,84.30156707763672,86.21416473388672,83.36978912353516,84.79197692871094,163588
2011-10-07,85.62567138671875,86.6555404663086,84.3506088256836,84.84101867675781,47235
2011-10-10,86.21416473388672,87.09690856933594,84.1544418334961,85.62567138671875,40537
2011-10-11,85.67471313476562,86.21416473388672,84.59580993652344,84.98814392089844,29774
