Date,Open,High,Low,Close,Volume
2011-08-02,41.0,46.400001525878906,40.400001525878906,45.0,486239
2011-08-03,44.900001525878906,47.70000076293945,43.0,47.0,437901
2011-08-04,47.70000076293945,47.70000076293945,44.04999923706055,44.599998474121094,93790
2011-08-05,41.25,44.20000076293945,41.0,42.04999923706055,179515
2011-08-08,42.70000076293945,44.45000076293945,40.150001525878906,41.099998474121094,148233
2011-08-09,39.0,40.099998474121094,38.0,38.70000076293945,64847
2011-08-10,39.5,44.20000076293945,39.5,42.650001525878906,463078
2011-08-11,42.900001525878906,44.849998474121094,41.400001525878906,42.20000076293945,337679
2011-08-12,42.5,42.95000076293945,40.29999923706055,40.70000076293945,144426
2011-08-16,41.0,41.5,38.79999923706055,39.20000076293945,59848
2011-08-17,40.0,40.20000076293945,38.04999923706055,38.79999923706055,47103
2011-08-18,38.5,39.29999923706055,36.5,36.650001525878906,39953
2011-08-19,36.0,37.20000076293945,35.099998474121094,36.20000076293945,65959
2011-08-22,36.20000076293945,36.95000076293945,35.75,36.54999923706055,20662
2011-08-23,36.95000076293945,40.349998474121094,36.5,39.70000076293945,153536
2011-08-24,39.70000076293945,40.650001525878906,38.150001525878906,38.599998474121094,79561
2011-08-25,40.599998474121094,40.599998474121094,38.5,38.849998474121094,62294
2011-08-26,38.5,39.45000076293945,36.75,36.95000076293945,30594
2011-08-29,37.20000076293945,38.400001525878906,37.20000076293945,38.0,40725
2011-08-30,38.70000076293945,39.400001525878906,38.400001525878906,38.650001525878906,52888
2011-09-02,38.650001525878906,39.849998474121094,38.599998474121094,38.79999923706055,76570
2011-09-05,38.5,39.5,38.25,38.70000076293945,36817
2011-09-06,39.0,40.099998474121094,38.650001525878906,38.900001525878906,61886
2011-09-07,39.95000076293945,40.400001525878906,39.099998474121094,39.25,56771
2011-09-08,39.79999923706055,40.5,39.29999923706055,39.95000076293945,64385
2011-09-09,40.20000076293945,40.79999923706055,38.25,38.400001525878906,59469
2011-09-12,39.0,39.0,37.25,38.099998474121094,23052
2011-09-13,38.25,38.70000076293945,37.5,37.650001525878906,21513
2011-09-14,37.599998474121094,38.5,37.099998474121094,37.849998474121094,46020
2011-09-15,38.29999923706055,38.349998474121094,37.400001525878906,37.54999923706055,21041
2011-09-16,38.0,38.0,37.349998474121094,37.650001525878906,14111
2011-09-19,37.54999923706055,37.849998474121094,36.900001525878906,37.099998474121094,35226
2011-09-20,37.20000076293945,37.650001525878906,37.0,37.349998474121094,16909
2011-09-21,37.29999923706055,37.849998474121094,36.25,37.150001525878906,34971
2011-09-22,36.45000076293945,37.0,36.349998474121094,36.400001525878906,15221
2011-09-23,36.5,36.5,35.25,35.599998474121094,16204
2011-09-26,35.599998474121094,35.95000076293945,34.099998474121094,34.45000076293945,17989
2011-09-27,35.400001525878906,35.400001525878906,34.0,34.25,24004
2011-09-28,34.599998474121094,34.75,33.900001525878906,33.95000076293945,10448
2011-09-29,33.95000076293945,34.5,33.599998474121094,34.099998474121094,6471
2011-09-30,34.20000076293945,34.70000076293945,33.5,33.650001525878906,16477
2011-10-03,33.75,33.75,32.79999923706055,32.95000076293945,8548
2011-10-04,33.349998474121094,33.849998474121094,32.5,32.599998474121094,16537
2011-10-05,33.400001525878906,33.400001525878906,32.29999923706055,32.54999923706055,9603
2011-10-07,33.29999923706055,33.5,32.599998474121094,32.849998474121094,7236
2011-10-10,32.75,33.400001525878906,32.75,33.099998474121094,5453
2011-10-11,33.29999923706055,34.849998474121094,33.29999923706055,34.25,33897
2011-10-12,34.400001525878906,34.650001525878906,33.400001525878906,33.849998474121094,29325
2011-10-13,33.849998474121094,35.150001525878906,33.849998474121094,34.599998474121094,53612
2011-10-14,34.54999923706055,34.599998474121094,33.79999923706055,34.0,13599
2011-10-17,34.20000076293945,35.400001525878906,33.349998474121094,34.150001525878906,36923
2011-10-18,33.900001525878906,34.0,33.25,33.5,14135
2011-10-19,33.900001525878906,35.599998474121094,33.70000076293945,33.79999923706055,39577
2011-10-20,33.95000076293945,34.0,33.650001525878906,33.75,6658
2011-10-21,34.0,34.150001525878906,32.900001525878906,33.099998474121094,12446
2011-10-24,33.95000076293945,33.95000076293945,32.150001525878906,32.45000076293945,17429
2011-10-25,32.45000076293945,33.0,32.150001525878906,32.400001525878906,9936
2011-10-28,34.099998474121094,35.900001525878906,33.79999923706055,34.95000076293945,27680
2011-10-31,35.5,35.5,34.25,34.349998474121094,7714
2011-11-01,34.5,34.70000076293945,33.900001525878906,34.04999923706055,13169
2011-11-02,33.75,35.29999923706055,33.75,34.349998474121094,36146
2011-11-03,34.79999923706055,34.79999923706055,34.0,34.150001525878906,8769
2011-11-04,34.5,34.599998474121094,34.0,34.099998474121094,14061
2011-11-08,34.29999923706055,34.650001525878906,33.95000076293945,34.20000076293945,17777
2011-11-09,34.20000076293945,34.599998474121094,33.599998474121094,33.650001525878906,9969
2011-11-11,33.849998474121094,33.849998474121094,32.29999923706055,32.5,19125
2011-11-14,32.25,33.0,31.0,31.649999618530273,14828
2011-11-15,31.399999618530273,31.850000381469727,29.0,29.600000381469727,28990
2011-11-16,30.0,30.399999618530273,28.100000381469727,28.299999237060547,37001
2011-11-17,28.149999618530273,28.799999237060547,26.299999237060547,26.700000762939453,42265
2011-11-18,26.799999237060547,26.899999618530273,24.200000762939453,24.600000381469727,45134
2011-11-21,25.0,25.0,23.5,23.649999618530273,21756
2011-11-22,23.25,24.700000762939453,23.0,23.950000762939453,28098
2011-11-23,24.0,24.0,22.799999237060547,22.899999618530273,14625
2011-11-24,23.100000381469727,24.399999618530273,22.049999237060547,23.75,40087
2011-11-25,23.549999237060547,24.600000381469727,23.549999237060547,24.200000762939453,20046
2011-11-28,24.799999237060547,25.399999618530273,24.100000381469727,24.700000762939453,9568
2011-11-29,24.700000762939453,25.149999618530273,24.100000381469727,24.450000762939453,13580
2011-11-30,24.5,24.75,24.100000381469727,24.149999618530273,4658
2011-12-01,26.700000762939453,26.700000762939453,24.149999618530273,24.350000381469727,14411
2011-12-02,24.200000762939453,24.700000762939453,24.049999237060547,24.200000762939453,17107
2011-12-05,24.0,24.899999618530273,24.0,24.5,6196
2011-12-07,24.5,25.649999618530273,24.100000381469727,24.350000381469727,6894
2011-12-08,24.799999237060547,24.799999237060547,22.75,23.100000381469727,36724
2011-12-09,23.299999237060547,23.700000762939453,22.149999618530273,22.75,20067
2011-12-12,23.5,23.5,22.0,22.350000381469727,13047
2011-12-13,22.0,23.0,21.700000762939453,22.899999618530273,28470
2011-12-14,23.0,23.0,21.25,21.5,28202
2011-12-15,21.549999237060547,23.0,20.5,21.0,33567
2011-12-16,20.700000762939453,21.25,20.100000381469727,20.450000762939453,21840
2011-12-19,20.25,20.399999618530273,19.5,20.100000381469727,16385
2011-12-20,20.5,20.700000762939453,19.899999618530273,20.049999237060547,7615
2011-12-21,20.799999237060547,21.25,20.25,20.950000762939453,10720
2011-12-22,20.799999237060547,21.600000381469727,20.0,21.049999237060547,24326
2011-12-23,21.0,23.200000762939453,21.0,22.450000762939453,61292
2011-12-26,22.5,23.100000381469727,22.100000381469727,22.350000381469727,7216
2011-12-27,25.5,25.5,22.549999237060547,22.850000381469727,11125
2011-12-28,22.350000381469727,22.600000381469727,22.0,22.25,2741
2011-12-29,22.0,23.5,21.649999618530273,23.0,11911
2011-12-30,24.200000762939453,24.200000762939453,22.299999237060547,22.899999618530273,50438
2012-01-02,22.899999618530273,23.549999237060547,22.5,22.549999237060547,5466
2012-01-03,25.899999618530273,25.899999618530273,22.549999237060547,23.600000381469727,37965
2012-01-04,24.049999237060547,26.700000762939453,23.399999618530273,26.25,184834
2012-01-05,26.25,27.350000381469727,26.0,26.600000381469727,87453
2012-01-06,26.549999237060547,27.600000381469727,26.299999237060547,26.75,86206
2012-01-09,32.900001525878906,36.150001525878906,29.299999237060547,34.75,727468
2012-01-10,34.5,35.349998474121094,32.349998474121094,33.25,220440
2012-01-11,33.900001525878906,34.45000076293945,31.299999237060547,32.70000076293945,157386
2012-01-12,32.20000076293945,33.95000076293945,32.20000076293945,32.849998474121094,84923
2012-01-13,33.5,34.150001525878906,32.20000076293945,32.70000076293945,76667
2012-01-16,33.70000076293945,34.95000076293945,33.5,33.650001525878906,121780
2012-01-17,33.0,33.900001525878906,32.29999923706055,32.900001525878906,27759
2012-01-18,33.5,33.5,31.299999237060547,31.549999237060547,21408
2012-01-19,31.799999237060547,32.79999923706055,31.549999237060547,32.04999923706055,34313
2012-01-20,33.900001525878906,33.900001525878906,31.299999237060547,32.04999923706055,29735
2012-01-23,31.549999237060547,32.79999923706055,31.549999237060547,31.899999618530273,17554
2012-01-24,32.04999923706055,32.95000076293945,31.799999237060547,32.349998474121094,17762
2012-01-25,33.900001525878906,33.900001525878906,32.0,32.45000076293945,21738
2012-01-27,32.54999923706055,33.45000076293945,32.400001525878906,32.849998474121094,30980
2012-01-30,33.400001525878906,34.29999923706055,33.20000076293945,33.70000076293945,82990
2012-01-31,33.45000076293945,34.45000076293945,33.20000076293945,33.45000076293945,35489
2012-02-01,33.75,35.900001525878906,33.20000076293945,34.70000076293945,158781
2012-02-02,35.849998474121094,35.900001525878906,34.25,34.79999923706055,38925
