Date,Open,High,Low,Close,Volume
2011-07-25,10459.3,10459.3,10340.9,10405.8,0
2011-07-26,10397.3,10443.4,10178.2,10232.7,0
2011-07-27,10280.8,10292.3,10142.0,10240.0,0
2011-07-28,10167.3,10384.4,10148.8,10351.0,0
2011-07-29,10345.3,10518.2,10339.8,10435.8,0
2011-08-01,10490.3,10552.0,10420.7,10445.5,0
2011-08-02,10416.5,10433.0,10239.0,10306.3,0
2011-08-03,10249.3,10376.2,10198.2,10338.0,0
2011-08-04,10286.6,10384.9,10104.5,10128.5,0
2011-08-05,9966.35,10002.2,9733.5,9967.85,0
2011-08-08,9856.2,9997.05,9704.6,9892.05,0
2011-08-09,9727.3,10082.8,9680.3,10011.8,0
2011-08-10,10067.3,10128.2,9937.45,9975.15,0
2011-08-11,9950.1,10044.5,9925.85,9993.65,0
2011-08-12,10039.1,10074.8,9897.85,9969.45,0
2011-08-16,10066.2,10070.1,9977.8,10017.9,0
2011-08-17,10006.8,10184.6,10006.8,10156.8,0
2011-08-18,10171.7,10210.6,10091.0,10109.5,0
2011-08-19,10039.8,10099.6,9920.6,9950.3,0
2011-08-22,9926.3,10099.8,9875.9,10072.4,0
2011-08-23,10077.0,10149.9,9979.95,10120.8,0
2011-08-24,10111.8,10162.5,10031.2,10079.8,0
2011-08-25,10090.0,10151.8,10068.8,10089.7,0
2011-08-26,10103.5,10122.5,9822.15,9892.0,0
2011-08-29,9926.35,10098.4,9876.05,10063.4,0
2011-08-30,10124.5,10129.3,10001.9,10050.2,0
2011-09-02,10271.3,10271.3,9985.3,10149.0,0
2011-09-05,10149.5,10166.8,10050.8,10137.8,0
2011-09-06,10116.7,10164.8,10048.4,10142.7,0
2011-09-07,10148.3,10162.3,10093.1,10108.2,0
2011-09-08,10115.9,10150.7,10034.3,10083.2,0
2011-09-09,10100.8,10169.2,10033.6,10059.2,0
2011-09-12,9999.1,10094.5,9992.95,10048.5,0
2011-09-13,10065.2,10168.3,10021.0,10047.0,0
2011-09-14,10065.0,10200.5,9941.75,10178.8,0
2011-09-15,10256.8,10256.8,10051.7,10152.2,0
2011-09-16,10158.3,10197.2,9999.75,10023.1,0
2011-09-19,10025.3,10025.3,9912.75,9924.8,0
2011-09-20,9942.6,10067.8,9926.9,10034.0,0
2011-09-21,10042.7,10089.6,9961.05,10012.0,0
2011-09-22,9961.9,9961.9,9694.95,9726.65,0
2011-09-23,9692.9,9813.8,9648.55,9743.15,0
2011-09-26,9782.45,9782.45,9470.25,9594.65,0
2011-09-27,9645.9,9836.35,9645.9,9817.3,0
2011-09-28,9835.95,9906.05,9789.5,9893.85,0
2011-09-29,9851.7,10100.7,9849.1,10069.5,0
2011-09-30,10039.4,10058.9,9901.65,9947.65,0
2011-10-03,9857.4,9860.3,9738.15,9774.35,0
2011-10-04,9751.2,9820.3,9573.35,9640.2,0
2011-10-05,9646.65,9824.75,9646.65,9679.45,0
2011-10-07,9815.45,9917.55,9781.0,9896.65,0
2011-10-10,9864.1,10001.2,9842.5,9945.75,0
2011-10-11,10000.8,10049.4,9922.0,9934.15,0
2011-10-12,9949.9,10144.8,9925.75,10124.2,0
2011-10-13,10080.5,10188.2,10024.5,10062.6,0
2011-10-14,10047.0,10193.9,10039.3,10164.4,0
2011-10-17,10161.6,10222.9,10114.0,10208.2,0
2011-10-18,10153.8,10198.0,10073.7,10118.7,0
2011-10-19,10149.4,10262.2,10116.2,10237.2,0
2011-10-20,10196.6,10213.6,10114.5,10143.1,0
2011-10-21,10170.8,10199.5,10055.8,10077.2,0
2011-10-24,10098.4,10267.2,10098.4,10215.9,0
2011-10-25,10256.0,10439.0,10192.0,10369.5,0
2011-10-26,10406.4,10464.3,10390.8,10427.8,0
2011-10-28,10520.2,10608.2,10500.3,10592.1,0
2011-10-31,10587.6,10684.4,10522.5,10670.0,0
2011-11-01,10599.5,10626.8,10555.2,10577.5,0
2011-11-02,10549.5,10658.6,10549.5,10604.6,0
2011-11-03,10562.8,10601.3,10517.9,10580.2,0
2011-11-04,10608.5,10638.5,10565.0,10605.7,0
2011-11-08,10587.5,10684.4,10579.2,10643.0,0
2011-11-09,10643.1,10862.3,10638.0,10762.3,0
2011-11-11,10736.7,10834.0,10685.8,10744.5,0
2011-11-14,10769.0,10861.9,10719.0,10736.5,0
2011-11-15,10713.7,10724.8,10578.0,10599.4,0
2011-11-16,10580.8,10692.8,10525.0,10646.1,0
2011-11-17,10640.8,10640.8,10443.5,10492.8,0
2011-11-18,10440.8,10478.8,10228.2,10306.3,0
2011-11-21,10269.2,10336.5,10195.2,10236.6,0
2011-11-22,10322.7,10341.5,10080.8,10105.0,0
2011-11-23,10098.7,10098.7,9841.65,9977.5,0
2011-11-24,9982.0,10050.9,9856.35,9966.6,0
2011-11-25,9950.05,9988.6,9879.95,9909.4,0
2011-11-28,9990.9,10153.3,9968.6,10079.5,0
2011-11-29,10114.9,10161.0,10073.0,10149.2,0
2011-11-30,10123.0,10311.8,10107.1,10271.4,0
2011-12-01,10396.3,10469.5,10322.0,10336.0,0
2011-12-02,10348.2,10482.6,10324.8,10458.1,0
2011-12-05,10446.4,10496.2,10345.5,10401.6,0
2011-12-07,10425.7,10558.5,10409.7,10459.5,0
2011-12-08,10447.6,10502.8,10227.5,10275.0,0
2011-12-09,10207.5,10226.5,10118.7,10143.9,0
2011-12-12,10194.5,10205.8,10042.8,10063.7,0
2011-12-13,10058.7,10161.6,10034.0,10133.0,0
2011-12-14,10127.5,10262.2,10124.5,10162.2,0
2011-12-15,10135.7,10250.3,10079.2,10211.0,0
2011-12-16,10197.0,10376.2,9988.3,10043.2,0
2011-12-19,10015.9,10114.3,9912.95,10094.9,0
2011-12-20,10139.5,10203.0,10099.8,10126.5,0
2011-12-21,10209.0,10286.3,10165.9,10263.0,0
2011-12-22,10222.0,10380.3,10217.0,10358.2,0
2011-12-23,10385.3,10437.7,10336.0,10370.5,0
2011-12-26,10355.0,10471.3,10337.1,10447.2,0
2011-12-27,10444.7,10460.5,10355.5,10429.7,0
2011-12-28,10446.3,10450.2,10285.2,10304.2,0
2011-12-29,10282.2,10330.8,10206.9,10245.0,0
2011-12-30,10246.8,10321.3,10167.2,10217.2,0
2012-01-02,10236.8,10249.9,10085.6,10104.0,0
2012-01-03,10153.3,10260.7,10153.3,10215.7,0
2012-01-04,10246.3,10246.3,10115.6,10151.5,0
2012-01-05,10134.3,10175.8,10069.8,10130.8,0
2012-01-06,10111.8,10239.2,10056.1,10206.8,0
2012-01-07,10218.3,10223.8,10183.3,10190.5,0
2012-01-09,10183.2,10202.0,10115.0,10183.2,0
2012-01-10,10189.2,10318.0,10189.2,10298.0,0
2012-01-11,10305.5,10338.5,10218.7,10241.2,0
2012-01-12,10239.4,10322.2,10235.2,10314.0,0
2012-01-13,10311.8,10401.0,10295.5,10354.8,0
2012-01-16,10345.5,10437.4,10327.0,10415.6,0
2012-01-17,10419.5,10505.5,10412.4,10483.0,0
2012-01-18,10463.6,10502.5,10386.3,10465.4,0
2012-01-19,10490.5,10528.5,10422.7,10451.2,0
2012-01-20,10475.6,10516.3,10164.8,10211.7,0
2012-01-23,10221.5,10354.5,10133.0,10315.8,0
2012-01-24,10350.2,10371.6,10306.2,10331.3,0
2012-01-25,10349.1,10409.5,10322.5,10389.5,0
2012-01-27,10465.0,10471.9,10182.7,10257.8,0
2012-01-30,10253.0,10318.2,10163.5,10188.8,0
2012-01-31,10255.7,10345.0,10224.5,10327.7,0
2012-02-01,10315.0,10343.3,10251.1,10326.1,0
2012-02-02,10345.6,10363.8,10283.2,10309.2,0
2012-02-03,10316.1,10490.5,10273.0,10466.1,0
2012-02-06,10528.6,10576.9,10422.0,10451.8,0
2012-02-07,10513.5,10518.3,10424.6,10484.1,0
2012-02-08,10500.0,10570.9,10425.8,10498.5,0
2012-02-09,10455.5,10554.2,10453.7,10528.5,0
2012-02-10,10525.2,10564.2,10456.3,10496.2,0
2012-02-13,10501.5,10537.2,10456.0,10479.5,0
2012-02-14,10471.0,10534.1,10467.4,10485.5,0
2012-02-15,10511.2,10545.8,10472.0,10505.3,0
2012-02-16,10517.9,10530.2,10463.8,10499.5,0
2012-02-17,10513.2,10562.7,10495.2,10545.5,0
2012-02-21,10554.7,10656.6,10554.7,10589.1,0
2012-02-22,10572.7,10623.4,10454.1,10528.0,0
2012-02-23,10529.3,10652.0,10529.3,10604.5,0
2012-02-24,10612.8,10701.0,10581.5,10629.5,0
2012-02-27,10662.4,10747.2,10614.5,10654.9,0
2012-02-28,10653.9,10725.5,10626.9,10642.8,0
2012-02-29,10656.1,10753.2,10537.3,10560.3,0
2012-03-01,10555.1,10597.0,10467.7,10517.5,0
2012-03-02,10520.8,10555.3,10404.8,10482.2,0
2012-03-03,10466.8,10504.9,10447.3,10463.5,0
2012-03-05,10459.0,10523.0,10389.3,10494.5,0
2012-03-06,10471.5,10673.4,10424.1,10574.9,0
2012-03-07,10569.2,10621.0,10510.7,10580.5,0
2012-03-09,10629.8,10692.0,10540.8,10561.6,0
